sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group
2551,514,816,117,1,117,Jacket,Shearling,S,yellow,95,48,"A yellow coloured, S sized, Shearling Jacket",740,13918,2021-07-12,2021-07-22,10.0,fulan 740,Prefer not to say,73,7490 Lily WaySuite 419,531,Port Molly,Tasmania,Australia,Active,Seniors
2552,514,210,106,2,212,Shirt,Chambray,XS,red,105,48,"A red coloured, XS sized, Chambray Shirt",740,13918,2021-07-12,2021-07-22,10.0,fulan 740,Prefer not to say,73,7490 Lily WaySuite 419,531,Port Molly,Tasmania,Australia,Active,Seniors
2553,515,576,100,1,100,Jacket,Bomber,S,green,90,54,"A green coloured, S sized, Bomber Jacket",23,20627,2021-05-23,2021-06-13,21.0,fulan 23,Female,32,682 Rose CircleApt. 514,1832,North Mia,Tasmania,Australia,Active,Adults
2554,515,1007,106,3,318,Trousers,Wool,M,indigo,111,56,"A indigo coloured, M sized, Wool Trousers",23,20627,2021-05-23,2021-06-13,21.0,fulan 23,Female,32,682 Rose CircleApt. 514,1832,North Mia,Tasmania,Australia,Active,Adults
2555,515,817,117,1,117,Jacket,Shearling,M,yellow,95,60,"A yellow coloured, M sized, Shearling Jacket",23,20627,2021-05-23,2021-06-13,21.0,fulan 23,Female,32,682 Rose CircleApt. 514,1832,North Mia,Tasmania,Australia,Active,Adults
2556,515,1057,93,2,186,Trousers,Joggers,m,orange,94,52,"A orange coloured, M sized, Joggers Trousers",23,20627,2021-05-23,2021-06-13,21.0,fulan 23,Female,32,682 Rose CircleApt. 514,1832,North Mia,Tasmania,Australia,Active,Adults
2557,515,346,109,1,109,Shirt,Mandarin Collar,S,violet,108,73,"A violet coloured, S sized, Mandarin Collar Shirt",23,20627,2021-05-23,2021-06-13,21.0,fulan 23,Female,32,682 Rose CircleApt. 514,1832,North Mia,Tasmania,Australia,Active,Adults
2558,515,1181,99,1,99,Trousers,High-Waisted,S,indigo,98,79,"A indigo coloured, S sized, High-Waisted Trousers",23,20627,2021-05-23,2021-06-13,21.0,fulan 23,Female,32,682 Rose CircleApt. 514,1832,North Mia,Tasmania,Australia,Active,Adults
2559,515,860,113,3,339,Trousers,Chinos,XS,blue,100,69,"A blue coloured, XS sized, Chinos Trousers",23,20627,2021-05-23,2021-06-13,21.0,fulan 23,Female,32,682 Rose CircleApt. 514,1832,North Mia,Tasmania,Australia,Active,Adults
2560,516,1093,115,2,230,Trousers,Cropped,L,orange,99,79,"A orange coloured, L sized, Cropped Trousers",506,20934,2021-05-21,2021-05-26,5.0,fulan 506,Prefer not to say,37,26 Levi CrestSuite 002,8757,South Hugoberg,Australian Capital Territory,Australia,Active,Adults
2561,516,1092,115,2,230,Trousers,Cropped,M,orange,99,56,"A orange coloured, M sized, Cropped Trousers",506,20934,2021-05-21,2021-05-26,5.0,fulan 506,Prefer not to say,37,26 Levi CrestSuite 002,8757,South Hugoberg,Australian Capital Territory,Australia,Active,Adults
2562,516,399,119,1,119,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt",506,20934,2021-05-21,2021-05-26,5.0,fulan 506,Prefer not to say,37,26 Levi CrestSuite 002,8757,South Hugoberg,Australian Capital Territory,Australia,Active,Adults
2563,516,1121,102,3,306,Trousers,Cargo Pants,S,red,106,63,"A red coloured, S sized, Cargo Pants Trousers",506,20934,2021-05-21,2021-05-26,5.0,fulan 506,Prefer not to say,37,26 Levi CrestSuite 002,8757,South Hugoberg,Australian Capital Territory,Australia,Active,Adults
2564,517,182,98,2,196,Shirt,Camp Collared,M,orange,112,65,"A orange coloured, M sized, Camp Collared Shirt",797,37440,2021-06-23,2021-06-30,7.0,fulan 797,Female,32,6472 Georgia CircuitApt. 986,6714,Marcusshire,Queensland,Australia,Active,Adults
2565,517,1033,90,3,270,Trousers,Relaxed Leg,L,green,95,62,"A green coloured, L sized, Relaxed Leg Trousers",797,37440,2021-06-23,2021-06-30,7.0,fulan 797,Female,32,6472 Georgia CircuitApt. 986,6714,Marcusshire,Queensland,Australia,Active,Adults
2566,517,269,95,3,285,Shirt,Polo,XL,blue,117,70,"A blue coloured, XL sized, Polo Shirt",797,37440,2021-06-23,2021-06-30,7.0,fulan 797,Female,32,6472 Georgia CircuitApt. 986,6714,Marcusshire,Queensland,Australia,Active,Adults
2567,517,884,94,3,282,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers",797,37440,2021-06-23,2021-06-30,7.0,fulan 797,Female,32,6472 Georgia CircuitApt. 986,6714,Marcusshire,Queensland,Australia,Active,Adults
2568,517,465,118,3,354,Jacket,Puffer,XS,yellow,110,55,"A yellow coloured, XS sized, Puffer Jacket",797,37440,2021-06-23,2021-06-30,7.0,fulan 797,Female,32,6472 Georgia CircuitApt. 986,6714,Marcusshire,Queensland,Australia,Active,Adults
2569,517,990,106,3,318,Trousers,Wool,XS,yellow,111,67,"A yellow coloured, XS sized, Wool Trousers",797,37440,2021-06-23,2021-06-30,7.0,fulan 797,Female,32,6472 Georgia CircuitApt. 986,6714,Marcusshire,Queensland,Australia,Active,Adults
2570,517,1149,102,3,306,Trousers,Cargo Pants,XL,indigo,106,64,"A indigo coloured, XL sized, Cargo Pants Trousers",797,37440,2021-06-23,2021-06-30,7.0,fulan 797,Female,32,6472 Georgia CircuitApt. 986,6714,Marcusshire,Queensland,Australia,Active,Adults
2571,517,775,91,2,182,Jacket,Pullover,XS,orange,114,79,"A orange coloured, XS sized, Pullover Jacket",797,37440,2021-06-23,2021-06-30,7.0,fulan 797,Female,32,6472 Georgia CircuitApt. 986,6714,Marcusshire,Queensland,Australia,Active,Adults
2572,517,1209,105,1,105,Trousers,Pleated,XL,green,90,55,"A green coloured, XL sized, Pleated Trousers",797,37440,2021-06-23,2021-06-30,7.0,fulan 797,Female,32,6472 Georgia CircuitApt. 986,6714,Marcusshire,Queensland,Australia,Active,Adults
2573,518,199,98,2,196,Shirt,Camp Collared,XL,blue,112,51,"A blue coloured, XL sized, Camp Collared Shirt",196,28347,2021-06-03,2021-06-18,15.0,fulan 196,Prefer not to say,25,694 Isabella WaySuite 054,4911,New Ava,South Australia,Australia,Active,Adults
2574,518,781,91,2,182,Jacket,Pullover,S,yellow,114,42,"A yellow coloured, S sized, Pullover Jacket",196,28347,2021-06-03,2021-06-18,15.0,fulan 196,Prefer not to say,25,694 Isabella WaySuite 054,4911,New Ava,South Australia,Australia,Active,Adults
2575,518,816,117,1,117,Jacket,Shearling,S,yellow,95,48,"A yellow coloured, S sized, Shearling Jacket",196,28347,2021-06-03,2021-06-18,15.0,fulan 196,Prefer not to say,25,694 Isabella WaySuite 054,4911,New Ava,South Australia,Australia,Active,Adults
2576,518,934,96,3,288,Trousers,Drawstring,XL,blue,104,60,"A blue coloured, XL sized, Drawstring Trousers",196,28347,2021-06-03,2021-06-18,15.0,fulan 196,Prefer not to say,25,694 Isabella WaySuite 054,4911,New Ava,South Australia,Australia,Active,Adults
2577,518,740,109,3,327,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",196,28347,2021-06-03,2021-06-18,15.0,fulan 196,Prefer not to say,25,694 Isabella WaySuite 054,4911,New Ava,South Australia,Australia,Active,Adults
2578,519,230,106,3,318,Shirt,Chambray,XS,blue,105,76,"A blue coloured, XS sized, Chambray Shirt",244,23212,2021-08-23,2021-09-12,20.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2579,519,1029,90,2,180,Trousers,Relaxed Leg,XL,yellow,95,54,"A yellow coloured, XL sized, Relaxed Leg Trousers",244,23212,2021-08-23,2021-09-12,20.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2580,519,156,91,2,182,Shirt,Linen,S,green,116,58,"A green coloured, S sized, Linen Shirt",244,23212,2021-08-23,2021-09-12,20.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2581,519,823,117,1,117,Jacket,Shearling,L,green,95,66,"A green coloured, L sized, Shearling Jacket",244,23212,2021-08-23,2021-09-12,20.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2582,519,550,98,1,98,Jacket,Leather,XS,indigo,113,78,"A indigo coloured, XS sized, Leather Jacket",244,23212,2021-08-23,2021-09-12,20.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2583,519,391,119,2,238,Shirt,Casual Slim Fit,S,orange,113,54,"A orange coloured, S sized, Casual Slim Fit Shirt",244,23212,2021-08-23,2021-09-12,20.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2584,519,161,91,2,182,Shirt,Linen,S,blue,116,77,"A blue coloured, S sized, Linen Shirt",244,23212,2021-08-23,2021-09-12,20.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2585,519,924,96,1,96,Trousers,Drawstring,XL,yellow,104,48,"A yellow coloured, XL sized, Drawstring Trousers",244,23212,2021-08-23,2021-09-12,20.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2586,519,652,93,2,186,Jacket,Coach,M,blue,115,54,"A blue coloured, M sized, Coach Jacket",244,23212,2021-08-23,2021-09-12,20.0,fulan 244,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,Active,Adults
2587,520,920,96,2,192,Trousers,Drawstring,XS,yellow,104,41,"A yellow coloured, XS sized, Drawstring Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2588,520,1136,102,2,204,Trousers,Cargo Pants,S,green,106,79,"A green coloured, S sized, Cargo Pants Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2589,520,30,96,3,288,Shirt,Oxford Cloth,XS,violet,114,74,"A violet coloured, XS sized, Oxford Cloth Shirt",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2590,520,465,118,2,236,Jacket,Puffer,XS,yellow,110,55,"A yellow coloured, XS sized, Puffer Jacket",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2591,520,1091,115,2,230,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2592,520,975,97,1,97,Trousers,Slim-Fit,XS,violet,119,70,"A violet coloured, XS sized, Slim-Fit Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2593,520,138,92,1,92,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2594,520,954,97,3,291,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2595,520,1052,93,2,186,Trousers,Joggers,M,red,94,43,"A red coloured, M sized, Joggers Trousers",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2596,520,204,98,1,98,Shirt,Camp Collared,XL,indigo,112,42,"A indigo coloured, XL sized, Camp Collared Shirt",679,13400,2021-02-04,2021-03-01,25.0,fulan 679,Prefer not to say,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,Active,Seniors
2597,521,405,119,1,119,Shirt,Casual Slim Fit,XS,blue,113,55,"A blue coloured, XS sized, Casual Slim Fit Shirt",382,35247,2021-03-17,2021-03-31,14.0,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,Youth
2598,521,491,102,3,306,Jacket,Windbreaker,S,red,109,54,"A red coloured, S sized, Windbreaker Jacket",382,35247,2021-03-17,2021-03-31,14.0,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,Youth
2599,521,382,94,3,282,Shirt,Henley,M,violet,92,44,"A violet coloured, M sized, Henley Shirt",382,35247,2021-03-17,2021-03-31,14.0,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,Youth
2600,521,625,112,1,112,Jacket,Cardigan,XS,violet,118,40,"A violet coloured, XS sized, Cardigan Jacket",382,35247,2021-03-17,2021-03-31,14.0,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,Youth
2601,521,722,119,3,357,Jacket,Trench Coat,M,blue,112,46,"A blue coloured, M sized, Trench Coat Jacket",382,35247,2021-03-17,2021-03-31,14.0,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,Youth
2602,521,135,92,1,92,Shirt,Denim,XS,violet,115,73,"A violet coloured, XS sized, Denim Shirt",382,35247,2021-03-17,2021-03-31,14.0,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,Youth
2603,521,476,118,3,354,Jacket,Puffer,S,blue,110,76,"A blue coloured, S sized, Puffer Jacket",382,35247,2021-03-17,2021-03-31,14.0,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,Youth
2604,521,174,91,1,91,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt",382,35247,2021-03-17,2021-03-31,14.0,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,Youth
2605,522,433,107,3,321,Jacket,Denim,L,yellow,92,44,"A yellow coloured, L sized, Denim Jacket",761,35937,2021-03-19,2021-04-05,17.0,fulan 761,Prefer not to say,52,080 Tahlia LaneApt. 450,3739,West Aidanton,Victoria,Australia,Active,Adults
2606,522,924,96,2,192,Trousers,Drawstring,XL,yellow,104,48,"A yellow coloured, XL sized, Drawstring Trousers",761,35937,2021-03-19,2021-04-05,17.0,fulan 761,Prefer not to say,52,080 Tahlia LaneApt. 450,3739,West Aidanton,Victoria,Australia,Active,Adults
2607,522,713,119,2,238,Jacket,Trench Coat,L,yellow,112,77,"A yellow coloured, L sized, Trench Coat Jacket",761,35937,2021-03-19,2021-04-05,17.0,fulan 761,Prefer not to say,52,080 Tahlia LaneApt. 450,3739,West Aidanton,Victoria,Australia,Active,Adults
2608,523,1068,93,3,279,Trousers,Joggers,L,green,94,43,"A green coloured, L sized, Joggers Trousers",516,17584,2021-04-25,2021-05-18,23.0,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,Active,Seniors
2609,523,354,94,1,94,Shirt,Henley,XL,red,92,59,"A red coloured, XL sized, Henley Shirt",516,17584,2021-04-25,2021-05-18,23.0,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,Active,Seniors
2610,523,727,119,3,357,Jacket,Trench Coat,M,indigo,112,42,"A indigo coloured, M sized, Trench Coat Jacket",516,17584,2021-04-25,2021-05-18,23.0,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,Active,Seniors
2611,523,727,119,2,238,Jacket,Trench Coat,M,indigo,112,42,"A indigo coloured, M sized, Trench Coat Jacket",516,17584,2021-04-25,2021-05-18,23.0,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,Active,Seniors
2612,523,221,106,3,318,Shirt,Chambray,S,yellow,105,40,"A yellow coloured, S sized, Chambray Shirt",516,17584,2021-04-25,2021-05-18,23.0,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,Active,Seniors
2613,523,864,113,3,339,Trousers,Chinos,XL,blue,100,48,"A blue coloured, XL sized, Chinos Trousers",516,17584,2021-04-25,2021-05-18,23.0,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,Active,Seniors
2614,524,794,91,3,273,Jacket,Pullover,XL,blue,114,74,"A blue coloured, XL sized, Pullover Jacket",60,28334,2021-07-21,2021-08-01,11.0,fulan 60,Prefer not to say,20,8095 Kuhlman StreetApt. 657,4907,New Callum,Tasmania,Australia,Active,Youth
2615,524,179,98,1,98,Shirt,Camp Collared,XL,red,112,79,"A red coloured, XL sized, Camp Collared Shirt",60,28334,2021-07-21,2021-08-01,11.0,fulan 60,Prefer not to say,20,8095 Kuhlman StreetApt. 657,4907,New Callum,Tasmania,Australia,Active,Youth
2616,524,485,118,3,354,Jacket,Puffer,XS,violet,110,74,"A violet coloured, XS sized, Puffer Jacket",60,28334,2021-07-21,2021-08-01,11.0,fulan 60,Prefer not to say,20,8095 Kuhlman StreetApt. 657,4907,New Callum,Tasmania,Australia,Active,Youth
2617,525,1091,115,3,345,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",986,32747,2021-09-25,2021-10-20,25.0,fulan 986,Prefer not to say,38,1853 Dickens LaneSuite 406,2972,Turcottetown,Australian Capital Territory,Australia,Active,Adults
2618,525,848,113,3,339,Trousers,Chinos,L,orange,100,60,"A orange coloured, L sized, Chinos Trousers",986,32747,2021-09-25,2021-10-20,25.0,fulan 986,Prefer not to say,38,1853 Dickens LaneSuite 406,2972,Turcottetown,Australian Capital Territory,Australia,Active,Adults
2619,525,1192,105,3,315,Trousers,Pleated,M,red,90,40,"A red coloured, M sized, Pleated Trousers",986,32747,2021-09-25,2021-10-20,25.0,fulan 986,Prefer not to say,38,1853 Dickens LaneSuite 406,2972,Turcottetown,Australian Capital Territory,Australia,Active,Adults
2620,525,45,104,2,208,Shirt,Dress,XS,yellow,119,69,"A yellow coloured, XS sized, Dress Shirt",986,32747,2021-09-25,2021-10-20,25.0,fulan 986,Prefer not to say,38,1853 Dickens LaneSuite 406,2972,Turcottetown,Australian Capital Territory,Australia,Active,Adults
2621,525,727,119,3,357,Jacket,Trench Coat,M,indigo,112,42,"A indigo coloured, M sized, Trench Coat Jacket",986,32747,2021-09-25,2021-10-20,25.0,fulan 986,Prefer not to say,38,1853 Dickens LaneSuite 406,2972,Turcottetown,Australian Capital Territory,Australia,Active,Adults
2622,525,361,94,2,188,Shirt,Henley,S,yellow,92,70,"A yellow coloured, S sized, Henley Shirt",986,32747,2021-09-25,2021-10-20,25.0,fulan 986,Prefer not to say,38,1853 Dickens LaneSuite 406,2972,Turcottetown,Australian Capital Territory,Australia,Active,Adults
2623,526,1112,115,1,115,Trousers,Cropped,M,indigo,99,73,"A indigo coloured, M sized, Cropped Trousers",55,10434,2021-05-16,2021-05-22,6.0,fulan 55,Prefer not to say,45,91 Angelina RidgeApt. 435,9871,Lake Phoenixside,South Australia,Australia,Active,Adults
2624,526,879,94,2,188,Trousers,Cords,XL,red,113,80,"A red coloured, XL sized, Cords Trousers",55,10434,2021-05-16,2021-05-22,6.0,fulan 55,Prefer not to say,45,91 Angelina RidgeApt. 435,9871,Lake Phoenixside,South Australia,Australia,Active,Adults
2625,526,251,95,3,285,Shirt,Polo,S,orange,117,78,"A orange coloured, S sized, Polo Shirt",55,10434,2021-05-16,2021-05-22,6.0,fulan 55,Prefer not to say,45,91 Angelina RidgeApt. 435,9871,Lake Phoenixside,South Australia,Australia,Active,Adults
2626,526,1122,102,3,306,Trousers,Cargo Pants,M,red,106,52,"A red coloured, M sized, Cargo Pants Trousers",55,10434,2021-05-16,2021-05-22,6.0,fulan 55,Prefer not to say,45,91 Angelina RidgeApt. 435,9871,Lake Phoenixside,South Australia,Australia,Active,Adults
2627,526,343,109,2,218,Shirt,Mandarin Collar,L,indigo,108,53,"A indigo coloured, L sized, Mandarin Collar Shirt",55,10434,2021-05-16,2021-05-22,6.0,fulan 55,Prefer not to say,45,91 Angelina RidgeApt. 435,9871,Lake Phoenixside,South Australia,Australia,Active,Adults
2628,526,1030,90,3,270,Trousers,Relaxed Leg,XS,green,95,80,"A green coloured, XS sized, Relaxed Leg Trousers",55,10434,2021-05-16,2021-05-22,6.0,fulan 55,Prefer not to say,45,91 Angelina RidgeApt. 435,9871,Lake Phoenixside,South Australia,Australia,Active,Adults
2629,527,350,94,3,282,Shirt,Henley,XS,red,92,62,"A red coloured, XS sized, Henley Shirt",79,16864,2021-09-13,2021-10-09,26.0,fulan 79,Prefer not to say,46,844 Alana LaneApt. 225,1862,Sofiaberg,Australian Capital Territory,Australia,Active,Adults
2630,527,594,100,1,100,Jacket,Bomber,XL,violet,90,53,"A violet coloured, XL sized, Bomber Jacket",79,16864,2021-09-13,2021-10-09,26.0,fulan 79,Prefer not to say,46,844 Alana LaneApt. 225,1862,Sofiaberg,Australian Capital Territory,Australia,Active,Adults
2631,527,415,119,2,238,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt",79,16864,2021-09-13,2021-10-09,26.0,fulan 79,Prefer not to say,46,844 Alana LaneApt. 225,1862,Sofiaberg,Australian Capital Territory,Australia,Active,Adults
